Society,Year,T_Offset,sigma_V,mean_V
Hong Kong,1993,T+93,1.889822365046136,12.5
Hong Kong,1994,T+94,1.889822365046136,12.5
Hong Kong,1995,T+95,1.889822365046136,12.5
Hong Kong,1996,T+96,1.889822365046136,12.5
Hong Kong,1997,T+97,1.889822365046136,11.5
Hong Kong,1998,T+98,1.889822365046136,10.5
Hong Kong,1999,T+99,1.889822365046136,10.5
India,1950,T+0,1.642080561796093,10.875
India,1951,T+1,1.642080561796093,10.875
India,1960,T+10,1.642080561796093,10.875
India,1961,T+11,1.642080561796093,10.875
India,1962,T+12,1.6475089420958282,11.0
India,1963,T+13,1.6475089420958282,11.0
India,1964,T+14,1.7268882005337978,11.125
India,1965,T+15,1.7268882005337978,11.125
India,1966,T+16,1.7268882005337978,11.125
India,1967,T+17,1.7268882005337978,11.125
India,1968,T+18,1.7268882005337978,11.125
India,1969,T+19,1.8708286933869709,11.25
India,1952,T+2,1.6475089420958282,11.0
India,1970,T+20,1.8708286933869709,11.25
India,1971,T+21,1.8708286933869709,11.25
India,1972,T+22,1.8708286933869709,11.25
India,1973,T+23,1.8708286933869709,11.25
India,1974,T+24,1.8708286933869709,11.25
India,1975,T+25,1.8708286933869709,11.25
India,1976,T+26,1.8708286933869709,11.25
India,1977,T+27,1.8708286933869709,11.25
India,1978,T+28,0.7288689868556624,10.9375
India,1979,T+29,0.7288689868556624,10.9375
India,1953,T+3,1.6475089420958282,11.0
India,1980,T+30,0.7288689868556624,10.9375
India,1981,T+31,0.7288689868556624,10.9375
India,1982,T+32,0.7288689868556624,10.9375
India,1983,T+33,0.7288689868556624,11.6875
India,1984,T+34,0.7288689868556624,12.4375
India,1985,T+35,0.7288689868556624,12.4375
India,1986,T+36,0.7288689868556624,12.4375
India,1987,T+37,0.7288689868556624,12.4375
India,1988,T+38,0.7288689868556624,12.4375
India,1989,T+39,0.7288689868556624,12.4375
India,1954,T+4,1.6475089420958282,11.0
India,1990,T+40,0.7288689868556624,12.4375
India,1991,T+41,0.7288689868556624,12.4375
India,1992,T+42,0.7288689868556624,12.4375
India,1993,T+43,0.7288689868556624,12.4375
India,1994,T+44,0.7288689868556624,12.4375
India,1995,T+45,0.7288689868556624,12.4375
India,1996,T+46,0.7288689868556624,12.4375
India,1997,T+47,0.7288689868556624,12.4375
India,1998,T+48,0.7288689868556624,12.4375
India,1999,T+49,0.7288689868556624,13.1875
India,1955,T+5,1.6475089420958282,11.0
India,2000,T+50,0.7288689868556624,13.9375
India,2001,T+51,0.7288689868556624,13.9375
India,2002,T+52,0.7288689868556624,13.9375
India,2003,T+53,0.7288689868556624,13.9375
India,2004,T+54,0.7288689868556624,13.9375
India,2005,T+55,0.7288689868556624,13.9375
India,2006,T+56,0.7288689868556624,13.9375
India,2007,T+57,0.7288689868556624,13.9375
India,2008,T+58,0.7288689868556624,13.9375
India,2009,T+59,0.7440238091428445,14.625
India,1956,T+6,1.6475089420958282,11.0
India,2010,T+60,0.7989949043284676,15.3125
India,2011,T+61,0.7989949043284676,15.3125
India,2012,T+62,0.7989949043284676,15.3125
India,2013,T+63,0.7989949043284676,15.3125
India,2014,T+64,0.7989949043284676,15.3125
India,2015,T+65,0.7989949043284676,15.3125
India,2016,T+66,0.7989949043284676,15.3125
India,2017,T+67,0.7989949043284676,15.3125
India,2018,T+68,0.7989949043284676,15.3125
India,2019,T+69,0.7989949043284676,15.3125
India,1957,T+7,1.6475089420958282,11.0
India,2020,T+70,0.7989949043284676,15.3125
India,2021,T+71,0.7989949043284676,15.3125
India,2022,T+72,0.7989949043284676,15.3125
India,1958,T+8,1.6475089420958282,11.0
India,1959,T+9,1.642080561796093,10.875
Indonesia,1941,T+0,3.8908087664575417,4.1875
Indonesia,1942,T+1,2.359441519875898,-1.6875
Indonesia,1951,T+10,1.7268882005337973,9.375
Indonesia,1952,T+11,1.7268882005337973,9.375
Indonesia,1953,T+12,1.7268882005337973,9.375
Indonesia,1954,T+13,1.7268882005337973,9.375
Indonesia,1955,T+14,1.7268882005337973,9.375
Indonesia,1956,T+15,1.7268882005337973,9.375
Indonesia,1957,T+16,1.7268882005337973,9.375
Indonesia,1958,T+17,1.7268882005337973,9.375
Indonesia,1959,T+18,1.7268882005337973,9.375
Indonesia,1960,T+19,1.7268882005337973,9.375
Indonesia,1943,T+2,2.052872551885702,-5.0
Indonesia,1961,T+20,1.7268882005337973,9.375
Indonesia,1962,T+21,1.7268882005337973,9.375
Indonesia,1963,T+22,1.7268882005337973,9.375
Indonesia,1964,T+23,1.7268882005337973,9.375
Indonesia,1965,T+24,2.0604697799981717,4.9375
Indonesia,1966,T+25,2.0604697799981717,4.9375
Indonesia,1967,T+26,2.0604697799981717,4.9375
Indonesia,1968,T+27,2.0604697799981717,4.9375
Indonesia,1969,T+28,2.0604697799981717,4.9375
Indonesia,1970,T+29,2.0604697799981717,4.9375
Indonesia,1944,T+3,2.052872551885702,-5.0
Indonesia,1971,T+30,2.0604697799981717,4.9375
Indonesia,1972,T+31,2.0604697799981717,4.9375
Indonesia,1973,T+32,2.0604697799981717,4.9375
Indonesia,1974,T+33,2.0604697799981717,4.9375
Indonesia,1975,T+34,2.0604697799981717,4.9375
Indonesia,1976,T+35,2.0604697799981717,4.9375
Indonesia,1977,T+36,2.0604697799981717,4.9375
Indonesia,1978,T+37,2.0604697799981717,4.9375
Indonesia,1979,T+38,2.0604697799981717,4.9375
Indonesia,1980,T+39,2.1370456910684634,7.1875
Indonesia,1945,T+4,2.4847750688658206,-1.4375
Indonesia,1981,T+40,2.1370456910684634,7.1875
Indonesia,1982,T+41,2.1370456910684634,7.1875
Indonesia,1983,T+42,2.1370456910684634,7.1875
Indonesia,1984,T+43,2.1370456910684634,7.1875
Indonesia,1985,T+44,2.1370456910684634,7.1875
Indonesia,1986,T+45,2.1370456910684634,7.1875
Indonesia,1987,T+46,2.1370456910684634,7.1875
Indonesia,1988,T+47,2.1370456910684634,7.1875
Indonesia,1989,T+48,2.1370456910684634,7.1875
Indonesia,1990,T+49,2.1370456910684634,7.1875
Indonesia,1946,T+5,2.4847750688658206,2.0625
Indonesia,1991,T+50,2.1370456910684634,7.1875
Indonesia,1992,T+51,2.1370456910684634,7.1875
Indonesia,1993,T+52,2.1370456910684634,7.1875
Indonesia,1994,T+53,2.1370456910684634,7.1875
Indonesia,1995,T+54,2.1370456910684634,7.1875
Indonesia,1996,T+55,2.1370456910684634,7.1875
Indonesia,1997,T+56,2.2834810518779687,6.0
Indonesia,1998,T+57,2.1453854132599512,2.5625
Indonesia,1999,T+58,2.2834810518779687,6.0
Indonesia,2000,T+59,2.2834810518779687,6.0
Indonesia,1947,T+6,2.4847750688658206,5.5625
Indonesia,2001,T+60,2.2834810518779687,6.0
Indonesia,2002,T+61,2.2834810518779687,6.0
Indonesia,2003,T+62,2.2834810518779687,6.0
Indonesia,2004,T+63,2.2834810518779687,6.0
Indonesia,2005,T+64,2.2834810518779687,6.0
Indonesia,2006,T+65,2.2834810518779687,6.0
Indonesia,2007,T+66,2.2834810518779687,6.0
Indonesia,2008,T+67,2.2834810518779687,6.0
Indonesia,2009,T+68,2.2834810518779687,6.0
Indonesia,2010,T+69,2.2834810518779687,6.0
Indonesia,1948,T+7,2.4847750688658206,5.5625
Indonesia,2011,T+70,2.2834810518779687,6.0
Indonesia,2012,T+71,2.2834810518779687,6.0
Indonesia,2013,T+72,2.2834810518779687,6.0
Indonesia,2014,T+73,2.2834810518779687,6.0
Indonesia,2015,T+74,2.2834810518779687,6.0
Indonesia,2016,T+75,2.2834810518779687,6.0
Indonesia,2017,T+76,2.2834810518779687,6.0
Indonesia,2018,T+77,2.2834810518779687,6.0
Indonesia,2019,T+78,2.2834810518779687,6.0
Indonesia,2020,T+79,2.2834810518779687,6.0
Indonesia,1949,T+8,2.4847750688658206,5.5625
Indonesia,2021,T+80,2.2834810518779687,6.0
Indonesia,2022,T+81,2.2834810518779687,6.0
Indonesia,2023,T+82,2.2834810518779687,6.0
Indonesia,2024,T+83,2.2834810518779687,6.0
Indonesia,2025,T+84,2.2834810518779687,6.0
Indonesia,1950,T+9,1.7268882005337973,9.375
Iran,1900,T+0,2.7442146938084653,4.875
Iran,1901,T+1,2.667261838343906,4.55
Iran,1910,T+10,2.802008208410532,1.7375000000000003
Iran,2000,T+100,1.3021273802073723,7.6875
Iran,2001,T+101,1.0343217239193168,7.0874999999999995
Iran,2002,T+102,1.237509018726155,7.4
Iran,2003,T+103,1.1588171308956141,7.2
Iran,2004,T+104,0.7079901129253146,7.612500000000001
Iran,2005,T+105,1.3015787117409163,6.8625
Iran,2006,T+106,1.4652522942190827,6.8125
Iran,2007,T+107,0.9470819846846866,6.6375
Iran,2008,T+108,1.2592514783450863,6.75
Iran,2009,T+109,1.4055375179217786,4.7125
Iran,1911,T+11,3.035474780467982,1.6624999999999996
Iran,2010,T+110,2.59308834073526,4.4125
Iran,2011,T+111,2.2089105265459974,4.675000000000001
Iran,2012,T+112,2.3075961518428656,4.875
Iran,2013,T+113,1.3516524278505502,6.9125
Iran,2014,T+114,1.2374368670764582,6.5375
Iran,2015,T+115,1.1109841197270618,6.85
Iran,2016,T+116,0.8374067112222111,7.5874999999999995
Iran,2017,T+117,0.7049569389078214,7.6375
Iran,2018,T+118,2.8268799054788305,3.3375
Iran,2019,T+119,1.8195368327446093,3.425
Iran,1912,T+12,2.99141629141974,0.04999999999999982
Iran,2020,T+120,1.5160451369081518,2.7124999999999995
Iran,2021,T+121,1.8102387372151456,3.0625
Iran,2022,T+122,1.7252329035317435,2.2249999999999996
Iran,2023,T+123,1.9398085325250898,3.85
Iran,2024,T+124,1.2687873850931164,3.8875
Iran,2025,T+125,2.5207354369027195,4.0375000000000005
Iran,1913,T+13,2.921319418149468,-0.8374999999999998
Iran,1914,T+14,2.272820777297296,-0.20000000000000023
Iran,1915,T+15,2.553848636302249,-0.17500000000000002
Iran,1916,T+16,2.724360999783776,-0.475
Iran,1917,T+17,2.9237940126779507,-0.4999999999999998
Iran,1918,T+18,2.1652696961678597,0.3374999999999998
Iran,1919,T+19,2.374830821042086,-0.7375
Iran,1902,T+2,2.595600673667438,4.25
Iran,1920,T+20,2.9313271007222257,-0.8124999999999998
Iran,1921,T+21,2.73414259216408,1.5875
Iran,1922,T+22,1.7035676849314965,3.875
Iran,1923,T+23,1.48846757246697,3.2875
Iran,1924,T+24,1.3757465505784747,3.7125000000000004
Iran,1925,T+25,1.0842212478482953,6.012499999999999
Iran,1926,T+26,1.604235465438733,9.525
Iran,1927,T+27,1.614167189074823,9.3625
Iran,1928,T+28,1.5325049522175862,9.45
Iran,1929,T+29,1.9766042309259295,9.4125
Iran,1903,T+3,2.5202040733695696,4.75
Iran,1930,T+30,1.3059616052111613,9.7375
Iran,1931,T+31,2.0472542587573246,9.5375
Iran,1932,T+32,2.3322276291746724,9.775
Iran,1933,T+33,1.8896333733595745,10.075
Iran,1934,T+34,1.7320508075688767,10.2
Iran,1935,T+35,1.6630436812405995,9.95
Iran,1936,T+36,1.6753997390814785,9.7125
Iran,1937,T+37,2.1748152630905064,9.8125
Iran,1938,T+38,2.1110254786308413,9.375
Iran,1939,T+39,1.5702024437268314,9.262500000000001
Iran,1904,T+4,2.3913161349229544,4.5875
Iran,1940,T+40,1.372172417321213,9.55
Iran,1941,T+41,2.4767490212546197,1.35
Iran,1942,T+42,1.939394235321947,3.6874999999999996
Iran,1943,T+43,2.182397109340356,3.3
Iran,1944,T+44,2.5903323008006964,3.4124999999999996
Iran,1945,T+45,1.1018653015941393,3.6375
Iran,1946,T+46,2.3244046856898954,2.95
Iran,1947,T+47,2.669369909601461,2.8625
Iran,1948,T+48,1.2444160994504325,5.3500000000000005
Iran,1949,T+49,1.037854930682924,5.5
Iran,1905,T+5,2.3943012699801525,3.0124999999999997
Iran,1950,T+50,0.8518886580500328,5.3
Iran,1951,T+51,2.512788718308235,4.4375
Iran,1952,T+52,2.476749021254619,3.0999999999999996
Iran,1953,T+53,1.8179658962697844,1.075
Iran,1954,T+54,1.112831010146131,8.1125
Iran,1955,T+55,0.7239524451627627,8.1125
Iran,1956,T+56,1.0673732778581797,8.225
Iran,1957,T+57,0.9071147352221454,8.0
Iran,1958,T+58,1.138216022680104,8.3125
Iran,1959,T+59,1.163430886890764,8.375
Iran,1906,T+6,2.9801426140371206,2.3125000000000004
Iran,1960,T+60,0.8102027964828136,8.425
Iran,1961,T+61,1.1394704283757688,7.9125
Iran,1962,T+62,0.9982126884730392,8.325000000000001
Iran,1963,T+63,0.547722557505166,7.750000000000001
Iran,1964,T+64,1.32496630684924,9.6125
Iran,1965,T+65,1.4050927778213487,9.5
Iran,1966,T+66,1.9131126469708994,9.4
Iran,1967,T+67,1.2884098726725126,9.850000000000001
Iran,1968,T+68,1.3802173741842259,11.125
Iran,1969,T+69,1.8384290654173812,11.4375
Iran,1907,T+7,3.634752890008971,1.0999999999999999
Iran,1970,T+70,2.0962125710092345,11.0375
Iran,1971,T+71,1.8259537625189595,11.262500000000001
Iran,1972,T+72,2.024845673131659,11.1
Iran,1973,T+73,1.6559416828931073,11.825
Iran,1974,T+74,1.778442336106836,11.8
Iran,1975,T+75,2.15919958714864,11.725
Iran,1976,T+76,1.4432107063270914,8.8
Iran,1977,T+77,1.6647608150808249,6.800000000000001
Iran,1978,T+78,1.5046950331735474,2.6125
Iran,1979,T+79,2.184319115880278,0.0625
Iran,1908,T+8,2.8170082914833094,0.2874999999999999
Iran,1980,T+80,3.1585484912264,1.5750000000000004
Iran,1981,T+81,2.8873801768583034,2.2625
Iran,1982,T+82,2.5416178761905623,1.7625000000000004
Iran,1983,T+83,2.651684100987252,3.8499999999999996
Iran,1984,T+84,2.858789703953156,3.2874999999999996
Iran,1985,T+85,2.539825640809677,3.5250000000000004
Iran,1986,T+86,2.625153056762324,3.3000000000000003
Iran,1987,T+87,2.5628876013479127,3.8375
Iran,1988,T+88,2.8073564077259583,4.6125
Iran,1989,T+89,1.9416027988678395,6.112499999999999
Iran,1909,T+9,2.7380910973053574,1.3499999999999999
Iran,1990,T+90,1.1407234546549838,7.9125000000000005
Iran,1991,T+91,1.0095968077830448,7.925
Iran,1992,T+92,0.68452277432634,7.449999999999999
Iran,1993,T+93,0.8048957341526563,7.725
Iran,1994,T+94,0.714642767901758,7.725
Iran,1995,T+95,0.35355339059327395,7.2749999999999995
Iran,1996,T+96,0.8903249807955357,7.7875
Iran,1997,T+97,1.4292230656648988,7.9624999999999995
Iran,1998,T+98,0.822778394049264,8.2625
Iran,1999,T+99,1.4466093361473136,7.9125
Iraq,1900,T+0,2.390457218668787,4.75
Iraq,1901,T+1,2.390457218668787,4.75
Iraq,1910,T+10,2.390457218668787,4.75
Iraq,2000,T+100,1.8600595228571122,0.4375
Iraq,2001,T+101,1.8600595228571122,-2.5625
Iraq,2002,T+102,1.8600595228571122,0.4375
Iraq,2003,T+103,1.8600595228571122,0.4375
Iraq,2004,T+104,1.8600595228571122,0.4375
Iraq,2005,T+105,1.8600595228571122,0.4375
Iraq,2006,T+106,1.8600595228571122,0.4375
Iraq,2007,T+107,1.8600595228571122,1.4375
Iraq,2008,T+108,1.7307615994947758,3.3125
Iraq,2009,T+109,1.7307615994947758,3.3125
Iraq,1911,T+11,2.390457218668787,4.75
Iraq,2010,T+110,1.7307615994947758,3.3125
Iraq,2011,T+111,1.7307615994947758,3.3125
Iraq,2012,T+112,1.7307615994947758,3.3125
Iraq,2013,T+113,1.7307615994947758,3.3125
Iraq,2014,T+114,1.7307615994947758,3.3125
Iraq,2015,T+115,1.7307615994947758,3.3125
Iraq,2016,T+116,1.7307615994947758,3.3125
Iraq,2017,T+117,1.7307615994947758,3.3125
Iraq,2018,T+118,1.7307615994947758,3.3125
Iraq,2019,T+119,1.7307615994947758,3.3125
Iraq,1912,T+12,2.390457218668787,4.75
Iraq,2020,T+120,1.6677080080157918,6.1875
Iraq,2021,T+121,1.6677080080157918,6.1875
Iraq,2022,T+122,1.6677080080157918,6.1875
Iraq,2023,T+123,1.6677080080157918,6.1875
Iraq,1913,T+13,2.4311960607310725,4.625
Iraq,1914,T+14,2.7516228977511745,2.75
Iraq,1915,T+15,2.9610567611677325,-0.125
Iraq,1916,T+16,2.9610567611677325,-0.125
Iraq,1917,T+17,2.9610567611677325,-0.125
Iraq,1918,T+18,2.9610567611677325,-0.125
Iraq,1919,T+19,2.7516228977511745,2.75
Iraq,1902,T+2,2.390457218668787,4.75
Iraq,1920,T+20,2.0604697799981717,3.9375
Iraq,1921,T+21,2.0604697799981717,3.9375
Iraq,1922,T+22,2.0604697799981717,3.9375
Iraq,1923,T+23,2.0604697799981717,3.9375
Iraq,1924,T+24,2.0604697799981717,3.9375
Iraq,1925,T+25,2.0604697799981717,3.9375
Iraq,1926,T+26,2.0604697799981717,3.9375
Iraq,1927,T+27,2.0604697799981717,3.9375
Iraq,1928,T+28,2.0604697799981717,3.9375
Iraq,1929,T+29,2.0604697799981717,3.9375
Iraq,1903,T+3,2.390457218668787,4.75
Iraq,1930,T+30,2.0604697799981717,3.9375
Iraq,1931,T+31,2.0604697799981717,3.9375
Iraq,1932,T+32,2.0604697799981717,3.9375
Iraq,1933,T+33,2.0604697799981717,3.9375
Iraq,1934,T+34,2.0604697799981717,3.9375
Iraq,1935,T+35,2.0604697799981717,3.9375
Iraq,1936,T+36,2.0604697799981717,3.9375
Iraq,1937,T+37,2.0604697799981717,3.9375
Iraq,1938,T+38,2.0604697799981717,3.9375
Iraq,1939,T+39,2.4991069833613997,1.9375
Iraq,1904,T+4,2.390457218668787,4.75
Iraq,1940,T+40,2.4991069833613997,1.9375
Iraq,1941,T+41,2.4991069833613997,1.9375
Iraq,1942,T+42,2.4991069833613997,1.9375
Iraq,1943,T+43,2.1202678402234265,4.1875
Iraq,1944,T+44,2.1202678402234265,4.1875
Iraq,1945,T+45,2.1202678402234265,4.1875
Iraq,1946,T+46,2.1202678402234265,4.1875
Iraq,1947,T+47,2.1202678402234265,4.1875
Iraq,1948,T+48,2.1202678402234265,4.1875
Iraq,1949,T+49,2.1202678402234265,4.1875
Iraq,1905,T+5,2.390457218668787,4.75
Iraq,1950,T+50,2.1202678402234265,4.1875
Iraq,1951,T+51,2.1202678402234265,4.1875
Iraq,1952,T+52,2.1202678402234265,4.1875
Iraq,1953,T+53,2.1202678402234265,4.1875
Iraq,1954,T+54,2.1202678402234265,4.1875
Iraq,1955,T+55,2.1202678402234265,4.1875
Iraq,1956,T+56,2.290313453282261,-0.9375
Iraq,1957,T+57,1.8504343119541269,1.3125
Iraq,1958,T+58,1.8504343119541269,1.3125
Iraq,1959,T+59,1.8504343119541269,1.3125
Iraq,1906,T+6,2.390457218668787,4.75
Iraq,1960,T+60,1.8504343119541269,1.3125
Iraq,1961,T+61,2.366997797089928,-0.5625
Iraq,1962,T+62,1.8504343119541269,1.3125
Iraq,1963,T+63,1.8504343119541269,1.3125
Iraq,1964,T+64,1.8504343119541269,1.3125
Iraq,1965,T+65,1.8504343119541269,1.3125
Iraq,1966,T+66,1.8504343119541269,1.3125
Iraq,1967,T+67,1.9899300059478042,4.0625
Iraq,1968,T+68,1.9899300059478042,4.0625
Iraq,1969,T+69,1.9899300059478042,4.0625
Iraq,1907,T+7,2.390457218668787,4.75
Iraq,1970,T+70,1.9899300059478042,4.0625
Iraq,1971,T+71,1.9167960618848168,6.9375
Iraq,1972,T+72,1.81142209327368,7.3125
Iraq,1973,T+73,1.81142209327368,7.3125
Iraq,1974,T+74,1.81142209327368,7.3125
Iraq,1975,T+75,2.2668023418778396,8.6875
Iraq,1976,T+76,2.2668023418778396,8.6875
Iraq,1977,T+77,2.2668023418778396,8.6875
Iraq,1978,T+78,2.266802341877839,7.6875
Iraq,1979,T+79,1.6677080080157918,5.1875
Iraq,1908,T+8,2.390457218668787,4.75
Iraq,1980,T+80,1.6677080080157918,5.1875
Iraq,1981,T+81,1.6677080080157918,5.1875
Iraq,1982,T+82,1.6677080080157918,5.1875
Iraq,1983,T+83,1.6677080080157918,5.1875
Iraq,1984,T+84,1.6677080080157918,5.1875
Iraq,1985,T+85,1.6677080080157918,5.1875
Iraq,1986,T+86,1.6677080080157918,5.1875
Iraq,1987,T+87,1.6677080080157918,6.1875
Iraq,1988,T+88,1.6677080080157918,6.1875
Iraq,1989,T+89,1.7307615994947758,3.3125
Iraq,1909,T+9,2.390457218668787,4.75
Iraq,1990,T+90,1.7307615994947758,3.3125
Iraq,1991,T+91,1.7307615994947758,3.3125
Iraq,1992,T+92,1.7307615994947758,3.3125
Iraq,1993,T+93,1.7307615994947758,3.3125
Iraq,1994,T+94,1.7307615994947758,3.3125
Iraq,1995,T+95,1.7307615994947758,3.3125
Iraq,1996,T+96,1.7307615994947758,3.3125
Iraq,1997,T+97,1.7307615994947758,3.3125
Iraq,1998,T+98,1.7307615994947758,3.3125
Iraq,1999,T+99,1.7307615994947758,3.3125
Israel,1946,T+0,3.5956322710437774,5.75
Israel,1947,T+1,2.7386127875258306,8.0
Israel,1956,T+10,1.7307615994947756,13.8125
Israel,1957,T+11,1.7307615994947756,13.8125
Israel,1958,T+12,1.7307615994947756,13.8125
Israel,1959,T+13,1.7307615994947756,13.8125
Israel,1960,T+14,1.7307615994947756,13.8125
Israel,1961,T+15,1.7307615994947756,13.8125
Israel,1962,T+16,1.7307615994947756,13.8125
Israel,1963,T+17,1.7307615994947756,13.8125
Israel,1964,T+18,1.7307615994947756,13.8125
Israel,1965,T+19,1.1630471062809846,14.6875
Israel,1948,T+2,2.4044230077089184,11.1875
Israel,1966,T+20,1.1630471062809846,14.6875
Israel,1967,T+21,1.1630471062809846,13.6875
Israel,1968,T+22,1.1630471062809846,13.6875
Israel,1969,T+23,1.1630471062809846,13.6875
Israel,1970,T+24,1.1630471062809846,12.6875
Israel,1971,T+25,1.1630471062809846,12.6875
Israel,1972,T+26,1.1630471062809846,12.6875
Israel,1973,T+27,0.23145502494313797,9.375
Israel,1974,T+28,0.23145502494313797,9.375
Israel,1975,T+29,0.23145502494313797,9.375
Israel,1949,T+3,1.7204131563585032,13.5625
Israel,1976,T+30,0.23145502494313797,9.375
Israel,1977,T+31,0.23145502494313797,9.375
Israel,1978,T+32,0.23145502494313797,9.375
Israel,1979,T+33,0.23145502494313797,9.375
Israel,1980,T+34,0.23145502494313797,10.375
Israel,1981,T+35,0.23145502494313797,10.375
Israel,1982,T+36,0.23145502494313797,10.375
Israel,1983,T+37,0.23145502494313797,10.375
Israel,1984,T+38,0.23145502494313797,10.375
Israel,1985,T+39,0.23145502494313797,10.375
Israel,1950,T+4,1.7307615994947756,13.8125
Israel,1986,T+40,0.23145502494313797,10.375
Israel,1987,T+41,0.23145502494313797,10.375
Israel,1988,T+42,0.23145502494313797,10.375
Israel,1989,T+43,0.23145502494313797,10.375
Israel,1990,T+44,0.23145502494313797,10.375
Israel,1991,T+45,0.23145502494313797,10.375
Israel,1992,T+46,0.23145502494313797,10.375
Israel,1993,T+47,0.23145502494313797,10.375
Israel,1994,T+48,0.23145502494313797,10.375
Israel,1995,T+49,0.23145502494313797,10.375
Israel,1951,T+5,1.7307615994947756,13.8125
Israel,1996,T+50,0.23145502494313797,10.375
Israel,1997,T+51,0.23145502494313797,10.375
Israel,1998,T+52,0.23145502494313797,10.375
Israel,1999,T+53,0.23145502494313797,10.375
Israel,2000,T+54,0.23145502494313797,10.375
Israel,2001,T+55,0.23145502494313797,10.375
Israel,2002,T+56,0.23145502494313797,10.375
Israel,2003,T+57,0.23145502494313797,10.375
